id,duration,length_cycling,length_local,partition,end_of_facility,length_bike_lane,length_seperate_cycling_link,length_collector,elev_m3,intersections,intersections_disc,length_arterial,length,elev_m2,avg_speed,length_inverse,traffic_lights,length_designated_roadway,length_other_road,change_of_facility_type,length_offroad,right_turn,left_turn,length_highway
6063,1050,575.8657894769724,586.5119711667231,"[53, 155]",0,575.8657894769724,0,2496.973419768938,0.8161537306338971,56,1,1187.5029893252013,4846.854169737836,16.837293908759804,4.61605159022651,166.52655441691894,10,0,0,0,0,4,3,0
5678,3236,1429.3285337414372,2254.239980730642,"[364, 209]",0,552.6619677702628,0,357.586300520107,0.07362506288546533,67,10,600.122855684383,4641.277670676569,1.465630594599775,1.4342638042881857,848.1564405571995,13,876.6665659711746,0,4,0,9,15,0
5601,675,870.0500690481477,0,"[85, 267]",1,870.0500690481477,0,241.0304045120526,0.027445882620407112,37,9,3015.6444671666754,4126.7249407268755,1.6395332182927103,6.11366657885463,0,13,0,0,0,0,2,2,0
5473,2408,2716.3150457802376,1709.5766703244785,"[18, 220]",0,372.79484914256506,1673.1963926000872,1146.5022814522752,0.23832725487180395,62,28,2012.4522959582653,7584.846293515253,5.729290290967308,3.149853111924939,2106.5513950120903,28,670.323804037585,0,10,0,17,22,0
5826,5653,8986.264954720482,2925.9696705170527,"[465, 465]",0,0,7654.729417291305,9321.5052867871,-0.2515642394704566,238,45,12689.119887468773,34133.68855604559,12.62492516257048,6.038154706535573,469.07926452335425,36,378.38709612341734,0,21,953.1484413057615,14,17,0
5242,723,69.83940778448694,892.2344528366996,"[72, 217]",0,0,0,0,-1.1743160199421023,40,5,3484.616319272597,4446.690179893783,14.859599717565667,6.150332199023214,481.06676321493273,13,69.83940778448694,0,0,0,5,6,0
5780,213,0,680.1926882425473,"[106, 398]",0,0,0,506.1403636900209,0.060712862504925025,15,0,62.01967921214946,1248.352731144718,2.0389003848234553,5.8608109443414,138.3926533834411,7,0,0,0,0,3,4,0
6003,1615,6928.418588084156,1522.965814378118,"[719, 121]",3,0,6784.52732931754,57.22575118079214,0.0004409054292230925,55,2,233.28358928345216,9084.514034315318,2.9776986572606545,5.62508608935933,87.22887237853689,4,0,80.16674424846306,1,143.89125876661774,6,6,0
5461,930,2610.215283858372,671.3892999413234,"[216, 16]",0,1228.258722862547,514.3211218022095,679.8563851005842,0.08577854283321161,48,21,613.4557941841883,4574.91676308447,3.2346854588483462,4.919265336649969,370.708937025052,24,867.6354391936156,0,5,0,7,8,0
5284,639,721.3439727452328,2328.512600911436,"[422, 440]",0,721.3439727452328,0,380.47837348300556,0.011551334971418234,21,10,0,3430.334947139675,0.7797669256623875,5.368286302253012,0,5,0,0,0,0,3,2,0
5640,726,440.7973897581113,612.8601178913635,"[88, 407]",1,295.1116814965415,145.6857082615698,116.72711199091913,-0.30723143533179287,49,11,2865.369904653292,4035.754524293686,5.867246083584081,5.558890529330146,175.68142577179037,20,0,0,3,0,4,3,0
5841,890,274.2140832963762,2002.372029577988,"[312, 314]",0,0,0,371.44916096652486,-0.001559347926021359,18,2,0,2648.035273840889,0.46065087431352914,2.9753205324054934,27.021367441747827,3,274.2140832963762,0,0,0,5,3,0
5903,398,205.0246580398097,497.37623550730126,"[125, 691]",0,205.0246580398097,0,1393.9391075074059,0.003469753911436819,22,8,330.2716001929793,2426.611601247496,0.20377915062509258,6.097014073486171,360.0311913320478,8,0,0,1,0,1,1,0
5987,1443,1359.4456628874118,2230.5546138938153,"[65, 650]",0,586.3115095772054,729.2413578816991,189.81128155985954,1.284687615167289,81,37,3308.8894538710233,7088.70101221211,14.35080239896637,4.912474713937706,975.741411812695,35,43.8927954285075,0,2,0,11,17,0
5575,1224,843.6461772224159,868.6413604193028,"[13, 398]",0,0,843.6461772224159,2413.9708863276205,-0.0325160371381392,64,15,588.3641578025258,4714.622581771866,4.3866989151973765,3.851815834780936,727.6861428457237,33,0,0,0,0,7,8,0
5353,364,408.81771814705803,500.60115850598686,"[115, 658]",0,408.81771814705803,0,488.9220736798312,-0.06160270155339656,24,6,574.6695808487889,1973.0105311816649,9.709826280407835,5.420358602147431,178.41774175264328,5,0,0,1,0,1,3,0
5673,821,1995.032042516829,429.8346210159247,"[220, 22]",0,1451.919701514759,95.93281675650587,80.79281801744345,-0.04228734707730162,32,20,1083.5987899400184,3589.258271490216,1.7395400080783128,4.371812754555683,280.3247474364697,19,447.17952424556427,0,4,0,6,6,0
5301,1899,4186.52974453635,2248.395942371636,"[243, 322]",1,385.568735802055,2619.349002608502,562.0171555407451,-0.031134679848433787,58,27,515.9617838815172,8625.733288322226,1.8955774874131632,4.542250283476686,682.460319740874,21,1181.6120061257943,0,13,0,6,7,0
5316,1104,0,931.880876318137,"[377, 377]",0,0,0,886.2554200093812,0.00016686090631395803,12,0,0,1821.3838149857088,0.3138585873261364,1.6498041802406782,452.43314880767,4,0,0,0,0,2,2,0
5539,660,0,2726.559969649843,"[138, 671]",0,0,0,0,0.012952763112998826,34,0,841.0877650043961,3567.6477346542392,0.6613578444077589,5.405526870688242,845.3173541610624,1,0,0,0,0,1,3,0
5516,1480,2940.2467799896312,1490.4872401522068,"[366, 208]",1,620.8466932892151,2146.225659889295,1652.5145136604192,-0.13283314850373487,55,34,474.0985652607381,6557.347099062995,2.388286751211693,4.430639931799321,322.3199087589278,22,173.17442681112084,0,3,0,3,9,0
5376,8371,8502.692331686272,7999.997798456689,"[467, 467]",2,3170.426056081088,4471.139082659494,12603.52101678044,0.1269592671651887,389,106,12122.617847930382,41228.8289948538,16.854972583418327,4.925197586292414,1991.8947120311554,128,362.84705681745754,0,12,498.28013612823264,32,29,0
6097,1121,50.983700716406176,4536.270104136711,"[337, 99]",0,0,50.983700716406176,213.5489231684332,-0.10318545634114296,53,7,1543.472009413033,6344.274737434584,2.7991090032823083,5.6594779102895485,817.1776370022758,13,0,0,2,0,6,6,0
5974,892,2130.6793707243146,1187.4250963552577,"[366, 417]",0,756.2475960458329,599.1605890316991,383.35441324692243,-0.18024759105299243,41,20,1067.0611422759303,4768.520022602424,2.820187688269313,5.345874464800924,56.26264018554261,17,775.2711856467822,0,4,0,3,3,0
5311,1947,3829.2970154092272,1915.2825854625312,"[322, 243]",0,264.5285695230293,2829.995589606136,413.2204241538837,-0.006893689559342873,47,21,752.5553092442624,8088.357867598281,1.8153693813873113,4.154267009552275,1355.9671460220416,19,734.7728562800617,0,10,0,6,4,0
5243,521,1864.937369103013,54.95373733932888,"[217, 81]",1,1621.390904407498,0,0,-0.13156914885911591,24,18,1104.8958274042006,3024.7869338465425,2.4359552954571058,5.805733078400274,0,16,243.54646469551486,0,1,0,2,1,0
5889,715,1236.8416246386155,1806.9080197562798,"[96, 421]",0,574.7696580495384,662.0719665890772,822.3314535869226,0.028145051571983517,52,7,303.6814453956499,4598.123180090948,2.1428610138908852,6.4309415106167105,11.989262830990533,8,0,0,4,0,5,5,0
5680,910,1850.1216217845445,1128.6666919324293,"[92, 261]",1,194.80810641433715,1655.3135153702076,985.8212619201455,0.2063699742714947,38,18,374.744754276585,4339.354329913705,2.117831660836824,4.768521241663413,351.47680078904693,10,0,0,4,0,7,5,0
5772,1462,1837.0214937417045,1320.5900422472737,"[194, 273]",1,495.8344096923373,1040.3244295120408,841.0271773752786,-0.570300760659354,54,17,1557.0150860923295,5683.079838422515,5.899592509758631,3.887195511916905,53.209205754795114,18,300.86265453732625,0,2,0,6,5,0
5588,524,1187.73834750805,325.18864158306707,"[17, 87]",0,950.717093653798,0,0,-0.6641318354055251,30,18,836.0218447064456,2348.948833797562,6.053249857201541,4.4827267820564165,0,15,237.0212538542519,0,2,0,2,1,0
5803,1445,463.8359735002192,1099.012545958656,"[261, 19]",0,290.45053674872486,173.38543675149435,4366.736181187554,0.05604534641116574,72,6,1257.38964615944,7186.974346805872,6.413733879210669,4.973684669069808,999.9876845747691,39,0,0,0,0,10,15,0
5693,1632,3904.4956079597796,3100.4119238166763,"[627, 236]",0,662.7029586891695,0,723.3773277410266,-0.033770389272406456,91,16,3032.3150025509917,11063.577352362989,2.501020807775313,6.779152789438106,297.70234902157665,16,640.2233917613568,0,0,2601.5692575092526,12,11,0
5985,1664,1902.8091524986537,2016.0010997350219,"[633, 261]",1,825.3833745185541,0,3454.3557760773947,0.041976387720211665,87,28,1931.802955704978,9304.968984016048,2.5499956277076166,5.591928475971183,279.2585592362643,23,1077.4257779800998,0,0,0,7,9,0
5950,907,189.57901316125046,412.18290793943237,"[368, 11]",2,0,189.57901316125046,180.60293630111508,1.7815784287669119,68,6,4775.095015021959,5653.625815805831,13.56620626776428,6.233325044989891,43.70763302134347,37,0,0,1,0,2,2,0
6094,1456,2827.4311973656595,92.30428886005983,"[13, 243]",0,0,2827.4311973656595,603.5970892117341,0.004023882227231809,56,40,1757.0772214442675,5280.40979688172,4.667018574176672,3.6266550802759063,1517.0580845311733,31,0,0,3,0,4,5,0
6124,5906,7034.3806991769925,13721.05695743049,"[790, 790]",5,436.69243574994107,3665.468469345031,8889.19702573502,0.7397771970276036,280,102,5687.417644035957,35332.05232637843,17.64421198043269,5.982399648895772,312.60995512481963,10,2932.2197940820197,0,6,0,44,37,0
6103,614,0,588.8249676472283,"[336, 305]",0,0,0,432.01416626369013,0.0034045339013528022,22,0,1073.538745271118,2368.2016376840697,0.25026348086436223,3.857005924566889,519.2979762589521,3,0,54.52786973211914,0,0,5,4,0
5630,306,379.5278573849815,3.3879706650041044,"[211, 50]",0,0,379.5278573849815,201.2712142740232,-0.11211113382512737,14,5,752.197819998914,1336.3848623229228,1.8860174015610593,4.367270791904977,53.48165469061645,3,0,0,0,0,3,2,0
6106,928,89.7407068110266,1970.76015686744,"[173, 193]",0,89.7407068110266,0,165.13493807384262,0.03178080301585755,25,3,773.6215250278187,2999.257326780128,1.110711259161855,3.2319583262716898,214.0238523020518,8,0,0,0,0,4,5,0
5390,1109,2078.875614422042,452.5794392996576,"[258, 24]",0,1815.3030372413236,263.57257718071804,517.0668073235843,-0.09165043000565004,55,36,2547.008736044161,5595.530597089444,5.094788622856219,5.045564109187957,134.8166177874949,30,0,0,2,0,4,5,0
5276,3708,8921.385770092495,2479.6928291215477,"[372, 696]",2,906.6272100036704,7346.566255022292,2042.8760978902812,-9.656425552146327,170,59,1544.9531467085997,16561.32809806928,25.975799892141175,4.466377588476074,1130.5873669857613,32,668.1923050665353,1504.9483493139885,21,0,12,22,67.4719049423593
5723,764,1941.0934588510677,353.5538518743143,"[37, 232]",0,0,1941.0934588510677,158.34798902359876,-0.1746627285031095,38,16,1116.664845950508,3569.6601456994886,4.946177887476833,4.672330033638074,121.72632266691838,11,0,0,2,0,3,4,0
5637,1169,6319.7347804704,712.7581192533005,"[709, 111]",0,0,6319.7347804704,95.54450737134552,0.008906161302782819,39,0,1187.0381468801427,8511.632363269626,1.2280451798993957,7.281122637527481,0,3,0,0,0,0,6,4,0
5472,696,1088.7656312535914,1355.9645312802613,"[368, 385]",0,472.8780371809976,0,699.9046812047831,0.008743600411926018,21,8,0,3144.634843738636,0.536204708514441,4.518153511118729,771.9888318089019,6,615.887594072594,0,4,0,1,1,0
5291,2282,4302.44045503543,2757.941543571409,"[281, 201]",0,1114.9866989292059,0,258.1152030988841,0.23698310951998197,52,14,1318.238338858734,8636.735540564458,4.53308479828192,3.784721972201778,64.45069528054267,17,192.2632057128012,0,5,2995.190550393423,8,7,0
5344,6229,11657.379108313165,3163.5802655492644,"[696, 372]",1,1032.5228223057711,10161.78687527485,1758.9399114873852,9.65593287567068,167,58,1423.549183166666,19526.455761835943,23.69086868900326,3.1347657347625533,676.7743215293236,32,463.06941073254507,1414.5839418895143,20,0,16,14,108.4233514299433
5654,2386,12672.102142737618,3561.9337430407395,"[71, 71]",0,0,10149.354983897829,482.6110958037578,-0.0403271142676097,64,16,1327.746578406132,18256.527731818678,7.61740985440069,7.651520424064827,575.1112576894448,4,0,126.41780842886928,7,2522.747158839788,11,13,0
5299,1632,2895.0718182822625,1348.4703746351988,"[244, 194]",0,1310.8379495714348,1207.681152495326,1694.90188920116,0.6045900881599906,80,46,509.29391590584396,6447.737998024466,7.081658466622801,3.9508198517306776,501.756428421823,26,376.5527162155017,0,5,0,6,4,0
6009,407,515.1809341067523,481.54451283361874,"[820, 819]",0,0,0,889.2323448487734,-0.06160131368787626,28,12,0,5455.118240212895,4.514343148991035,13.403238919442003,0,0,515.1809341067523,3569.1604484237496,1,0,1,4,0
5394,969,2413.1354019421415,425.2853706307318,"[258, 23]",0,2149.5628247614236,263.57257718071804,449.0133182899169,-0.09165421028132001,53,36,2230.6952454873267,5518.129336350115,5.094763616907388,5.694663917801977,136.82401139817318,29,0,0,2,0,4,4,0
5740,4454,7319.1260920702125,2141.4456655708573,"[264, 590]",1,46.004142625991214,6867.239955446897,2693.7450285389314,0.7178142059520196,126,65,1911.7664068536217,14118.359804516174,9.503516386709553,3.16981585193448,711.2376597227401,25,405.8819939973248,0,18,0,6,10,0
6007,2428,2219.0446523627206,5443.482722805587,"[139, 610]",2,1674.780530696763,0,1838.3544908947445,0.02312569282132545,85,32,444.1967585908571,10468.536132800164,1.7853487979805618,4.311588193080793,643.6629285138521,16,544.2641216659576,0,3,0,12,9,0
5342,1986,2688.6334928999604,2832.855026820905,"[617, 606]",1,871.475691464272,1110.5802841507566,719.239867663717,-0.006616075948583907,56,22,1717.3460165318463,7958.074403916428,1.0073466098005865,4.007086809625593,698.0613657097957,11,706.5775172849318,0,1,0,15,11,0
5944,2472,1865.1729305705462,1954.5989512392243,"[55, 377]",1,1865.1729305705462,0,482.3725886092167,-1.64921780290006,112,11,6152.197784090035,10454.342254509027,16.335235783248045,4.229102853765788,369.919235567449,49,0,0,0,0,8,11,0
5952,670,357.9012360185597,461.66279812925313,"[20, 103]",0,0,357.9012360185597,1659.5642600197812,0.639786505199234,45,9,571.7878488481322,3050.916143015725,5.671747852286843,4.5536061836055595,384.88768138546243,21,0,0,0,0,5,4,0
5329,1383,1951.600382043036,2145.076300671087,"[202, 321]",1,603.7739126151456,941.9444754305657,298.54472386384083,-0.16450605013273747,64,23,2475.9731927022176,7054.435009334942,3.819484989847026,5.100820686431629,197.10809937417446,27,405.8819939973248,0,5,0,5,6,0
5831,890,274.2140832963762,2002.372029577988,"[312, 314]",0,0,0,371.44916096652486,-0.001559347926021359,18,2,0,2648.035273840889,0.46065087431352914,2.9753205324054934,27.021367441747827,3,274.2140832963762,0,0,0,5,3,0
5627,2010,8456.205337589174,0,"[124, 424]",1,0,8114.7044766297895,1219.2012111656043,8.920479552604991,114,38,1050.330581195055,10802.735276751111,22.03832441699033,5.3744951625627415,170.40910416037147,10,341.50086095938434,76.99814680127875,8,0,6,8,0
5527,1578,749.8387301360124,1703.628180541033,"[261, 633]",0,0,0,3844.7965244015268,-0.0033519517478176296,78,23,2733.1117223698566,9031.37515744843,1.3844920063051838,5.723304916000273,0,22,749.8387301360124,0,1,0,5,10,0
6078,981,389.22520440852236,1757.1673643902807,"[314, 314]",0,0,0,0,0.0003994921344388372,23,0,139.78268057108312,2286.1752493698864,0.7968928829419035,2.3304538729560513,150.16281192468375,2,389.22520440852236,0,0,0,4,2,0
5285,866,1835.2195814192055,772.7455949246797,"[92, 261]",1,100.36575206341902,1734.8538293557865,2255.615272366717,0.23474394407404797,41,21,265.2123616510878,5191.023612470215,4.136537983819714,5.9942535940764605,262.87820343345027,12,0,0,8,0,7,5,0
5600,856,227.10919075296982,2046.5552929760838,"[374, 427]",1,86.4640360245886,56.835268291930376,471.5481621789719,-0.09418682169146758,32,14,447.82219252822426,3228.689581601319,1.5115112227668726,3.771833623366027,504.2205038357934,7,83.80988643645082,0,1,0,5,4,0
5506,1039,1342.3150915697227,2751.633153920974,"[271, 374]",0,441.3684141357286,428.97391115967775,649.3383737145757,-0.037545167224330704,59,12,1152.569178227025,5895.855797432298,2.4032741080523325,5.674548409463232,1006.6011409250124,10,471.9727662743164,0,2,0,12,11,0
5282,1027,607.1985326157097,0,"[75, 119]",1,263.4800138464818,343.7185187692279,0,-0.532755196122097,47,17,4325.657990404958,4932.856523020666,5.649115159211997,4.803170908491398,1186.4627591834148,25,0,0,1,0,3,1,0
5375,1322,4189.903238381202,332.4299141172722,"[809, 819]",2,2343.7509419067064,0,4295.544420503949,0.1775541216335345,66,50,0,8817.877573002424,6.20464043759107,6.6701040642983545,0,1,1846.1522964744959,0,2,0,1,2,0
5670,696,215.3112491058804,1506.5864536824683,"[276, 98]",2,0,58.91388296373732,167.74161593742258,-0.08127891617747614,52,16,3881.3501003569572,5770.989419082728,1.9889816097433668,8.291651464199322,578.6144046561825,13,156.39736614214308,0,2,0,6,4,0
5349,552,462.44818152561686,944.6410096336157,"[410, 425]",0,173.59790348390266,288.85027804171415,86.774891114478,-0.0393558689451392,35,6,2118.3045865054323,3612.1686687791434,1.9666243789434517,6.543783820252071,0,14,0,0,0,0,2,2,0
5278,1136,4587.927366578632,672.0235071115715,"[692, 76]",1,226.97748845563763,3568.4402086360997,1791.5043468747222,-0.12990943648461262,69,17,102.09333823122543,7340.203050092105,2.7749861103843463,6.461446346912064,190.55876293081113,6,792.5096694868962,75.59034854810123,6,0,6,5,0
5428,772,1802.401410843255,162.55200713754172,"[226, 378]",0,0,1802.401410843255,1594.9409699447324,-0.01271428331472548,41,31,0,3878.4331030440485,0.6314305675618135,5.023877076481928,56.26264018554261,19,0,0,3,0,1,1,0
5957,1517,1555.4447468791473,655.6813955341222,"[222, 53]",0,185.50221758412542,1216.1656779060932,0,-0.12494240096015634,59,26,3903.4387346363587,6114.564877049629,2.3758834623437277,4.0306953705007444,1647.5022065742269,36,153.77685138892866,0,3,0,5,5,0
5462,2999,5144.408100920629,1711.7109087439342,"[197, 86]",0,396.16499607481626,1241.918265042081,1073.781820499285,-0.45595729770090704,64,35,217.60108252703412,9310.190728690135,9.823794096409312,3.1044317201367573,217.60108252703412,24,74.75133247560805,0,5,3431.573507328124,4,7,0
6019,1613,1970.1330011627283,1738.1155602952106,"[8, 873]",1,0,1031.3916011596752,3033.2797976909205,-0.29375674340289504,51,8,1710.1005426829834,11412.696800264515,10.54995905513483,7.075447489314641,691.6202739083953,10,0,0,3,938.7414000030531,8,4,0
5379,2347,3920.3561802823433,3210.622873427119,"[314, 89]",0,3325.3634723843343,0,471.4392619108524,0.23824013704017602,82,32,3254.9806893252926,10857.39900494561,3.4511745854574563,4.62607541753115,0,30,594.9927078980086,0,5,0,4,6,0
5970,1691,0,1269.5933519670891,"[257, 174]",0,0,0,0,0.4507490011859827,56,4,6277.138310028036,7546.731661995126,6.255686097226038,4.462880935538218,608.4641456043123,28,0,0,0,0,2,5,0
5825,2510,1477.4441152340698,5415.666285215071,"[610, 139]",1,1223.8911383220225,0,2524.3024024373076,-0.033067921849011916,86,38,316.7775150992082,10182.094980666676,1.721106411629679,4.056611546082341,132.81176499095656,14,253.55297691204728,0,2,0,9,8,0
5969,1453,1188.9434344139906,639.2403499162824,"[174, 257]",0,0,1188.9434344139906,0,-0.4593725387398685,66,3,5726.330502135075,7554.514286465348,6.512195118208684,5.199252778021575,54.7910312553467,29,0,0,3,0,5,6,0
5990,689,1636.1351986419452,1523.576182574891,"[75, 220]",0,265.69332963957066,796.3956488216754,0,0.11083776208030123,20,8,0,3417.146689554141,2.438564166507303,4.959574295434167,872.667733065915,5,574.0462201806992,0,6,0,1,5,0
5592,1729,1587.6686609143796,958.2543588996396,"[261, 261]",0,1587.6686609143796,0,1525.2615523866452,-0.00024699956553834307,39,25,1614.963135100761,5686.147707301426,0.5139300391542391,3.288691560035527,0,22,0,0,1,0,2,6,0
6114,1183,2570.0903432828213,921.0005451805639,"[78, 157]",1,0,2570.0903432828213,359.0946962174873,0.5957189023935628,67,33,2431.912098180036,6842.751660243844,10.54833168549283,5.7842363991917525,0,38,0,284.1575160562796,4,0,1,4,0
5257,1592,2043.107417906408,921.8930694472202,"[724, 149]",3,0,2043.107417906408,3255.3440673903197,0.07395862182424384,62,9,740.4500660474768,6960.794620791425,2.993238085017951,4.3723584301453675,177.34106200387203,10,0,0,2,0,5,4,0
5320,1693,990.8859289427776,2010.6535395814938,"[52, 202]",1,0,0,1135.3469769714095,-6.150095910048618,71,6,2577.436917126764,8045.033409699803,47.55959649265699,4.751939403248555,855.0477146285363,16,0,109.05758025274125,1,990.8859289427776,11,10,0
5558,1165,1347.2308047667427,809.0502976580278,"[658, 153]",0,0,1347.2308047667427,676.2383315873359,-0.028103468547093623,31,17,206.9348309845047,3039.454264996611,3.817174920581237,2.608973618022842,114.00503971846774,9,0,0,7,0,2,2,0
6080,2479,2275.642778204081,3657.759795502283,"[17, 351]",1,1572.7547407634052,377.48474662786083,2498.678133573519,-1.7322436436185973,109,56,2295.7814808840794,10727.862188163963,12.730997835564834,4.32749584032431,1013.2743565166271,35,325.4032908128146,0,3,0,12,12,0
5478,5381,10108.359903932957,1041.324857721979,"[762, 739]",4,1917.9044705044798,465.05821160498016,22400.662356473476,0.09257454340985494,259,129,5005.428723980132,38555.77584210851,15.248264854717217,7.165169270044324,652.3723521644076,14,7725.3972218234985,0,6,0,4,2,0
5773,527,382.2973048042766,1140.969375035968,"[270, 251]",0,237.24173266285453,0,0,-0.003685699242378779,18,0,589.2261186572571,2112.492798497502,0.23638942212198466,4.008525234340611,480.66719876934656,3,145.0555721414221,0,2,0,3,2,0
6089,1790,4268.216736143733,1983.799649949864,"[243, 322]",0,316.1741542094034,2634.07045574542,826.9554265044112,-0.02246883406122231,52,24,417.66885033784376,7778.182987091854,1.6378485005612622,4.345353624073661,560.6118086239613,22,1317.9721261889085,0,12,0,5,8,0
5416,4213,10372.600542817043,6755.692449197747,"[314, 314]",1,1750.1039671400156,2656.2001553221176,3163.097512962496,0.12611315640794546,136,46,526.8634723346843,22050.684275122,7.414739888878566,5.233962562336102,1464.025749640443,21,1303.706325579872,0,14,4662.590094775037,17,13,0
5810,2091,7471.1266606401205,264.5896601229524,"[138, 53]",2,0,7471.1266606401205,1631.2667397998018,1.7702334978492078,88,9,2071.7130292468337,11882.71927349631,10.974074397624232,5.682792574603687,620.138436462011,16,0,0,4,0,6,7,0
5668,1634,3601.3300961262366,1970.8968291498145,"[377, 55]",3,2608.1458475095005,389.94381339674425,2382.872390137553,-0.0045381055261215515,106,49,3695.34744540324,11650.446760816845,7.127981714308024,7.130016377488889,561.5786934390217,47,603.240435219992,0,3,0,11,17,0
5827,813,141.97794822939818,1178.2851324258518,"[398, 74]",0,141.97794822939818,0,1991.7061023441101,-0.1914384711113872,58,12,983.3081730306866,4295.277356030048,3.348326692299274,5.2832439803567635,204.77592714216323,24,0,0,0,0,8,8,0
5547,1014,1924.6157045611433,1811.4446199073134,"[416, 35]",0,356.2666096216089,1078.8846725427818,409.8943481018286,-1.4710655628748728,72,27,1366.1950492731992,5512.149721843485,6.365334627567201,5.436045090575429,762.6991827020757,16,489.46442239675287,0,4,0,8,5,0
5417,1026,2811.2611337225376,78.67912678513676,"[729, 729]",0,0,2811.2611337225376,327.76000665537833,0.00033547023516372344,7,2,0,3217.7002671630526,0.029662692731859,3.1361601044474194,78.67912678513676,0,0,0,1,0,3,0,0
6067,6794,15358.195580781941,1381.3695333897867,"[819, 153]",3,2616.662573716041,8821.646031062908,15954.091324272773,-0.31626093168353675,262,132,276.67976494100503,34669.584356410545,15.408016127159916,5.102970909097814,2445.2593780746283,10,3919.886976002987,1458.4325294954476,13,0,22,7,0
5881,638,2736.780263679329,233.43136756026206,"[261, 92]",1,86.6545140089482,2650.1257496703806,1513.2759717982585,-0.2391340204824785,40,19,456.0556887604155,4979.883675632256,6.080441621408753,7.8054603066336306,255.5070349693869,13,0,0,4,0,7,7,0
5857,1335,1812.3402789188024,1445.0239767555447,"[34, 263]",1,977.6965000101546,553.851197838575,118.99317997597262,0.07536377106363072,41,21,2145.479561845307,5941.921889984421,2.998872247704719,4.45087782021305,1201.0368838364543,11,280.79258107007263,0,6,0,9,7,0
5650,351,128.36355029177642,511.6682867749577,"[115, 121]",0,128.36355029177642,0,1678.9562369846708,0.002094039387322645,28,4,0,2318.988074051405,0.4707417495616256,6.606803629776082,0,3,0,0,2,0,2,2,0
5893,5543,201.58890470126755,1623.1340977455648,"[714, 193]",0,0,172.04440517968666,3193.103989238824,1.4155635612207462,124,13,9167.791998647108,14373.592595871929,20.572454243935006,2.593107089278717,511.345075594606,29,29.54449952158087,0,1,0,7,11,0
5283,607,666.7899800224184,2009.256661549963,"[426, 440]",0,666.7899800224184,0,476.01492588427755,0.006131170166788599,21,10,0,3152.0615674566598,0.6756499335146088,5.192852664673245,0,5,0,0,0,0,2,2,0
5763,1469,1317.497354066925,1097.631010447138,"[656, 153]",0,0,1317.497354066925,484.069456618708,7.591275195003156,34,17,360.5134183138797,3259.7112394466503,17.677367268194335,2.219000162999762,217.39772414672865,11,0,0,7,0,2,4,0
5949,1178,1274.460306888947,109.50481578538339,"[314, 86]",0,1274.460306888947,0,645.7985449029486,0.054917779152710365,61,17,6892.8334906246655,8922.597158201945,2.5392744757875025,7.574360915281787,255.71338653439471,31,0,0,1,0,4,4,0
5403,2939,7468.379899413818,71.27235488476477,"[819, 729]",3,2574.9055450631863,502.67523594540376,12356.718120352112,0.2948160395740579,159,105,0,19896.370374650698,6.142400406262693,6.769775561296597,0,2,4390.799118405226,0,6,0,2,1,0
6011,2484,6238.1528574499125,2875.4352105065955,"[65, 71]",0,0,3390.2650308221578,6452.8625738850305,0.08220051430442064,83,19,536.8985879015399,16199.73924740045,7.014998368554665,6.521634157568619,480.54384209005696,5,0,0,6,2847.8878266277557,14,8,0
5868,1453,1188.9434344139906,639.2403499162824,"[174, 257]",0,0,1188.9434344139906,0,-0.4593725387398685,66,3,5726.330502135075,7554.514286465348,6.512195118208684,5.199252778021575,54.7910312553467,29,0,0,3,0,5,6,0
5287,89,0,159.5355137880814,"[13, 13]",0,0,0,0,0.06298664990582303,3,2,116.27584283670373,275.81135662478516,1.0086190403369948,3.099004007020058,0,2,0,0,0,0,1,0,0
5623,5393,2832.0440310202202,6037.256716782628,"[342, 240]",0,2210.3226697571317,133.66006871386395,1613.6458164802643,0.004471552184987042,114,18,2681.9658945189203,13409.739222343534,1.51482535565922,2.4865082926652207,1384.6704880617333,34,488.0612925492245,0,2,0,24,30,0
5240,2052,3912.239193844394,1349.6726619720093,"[633, 40]",0,2817.4931765054766,1009.2569595556981,2165.135443516776,-0.44354995372835554,102,43,3132.5308514996777,10802.145299988963,12.415570199239243,5.264203362567721,240.01063658211254,38,85.48905778321978,0,6,0,7,5,0
5787,1399,6916.710640420604,1510.7149852545356,"[719, 121]",3,0,6762.7799403067365,119.75486176589189,0.10073419850098127,54,2,87.22887237853689,8971.560484723865,4.653791649016487,6.412838087722562,224.58265830847787,3,0,79.51464254174962,1,153.93070011386794,7,5,0
5260,5655,16672.012948479278,1870.002498707359,"[217, 217]",2,2049.526131823774,14495.261622391401,14454.713563420768,-0.06661285961454207,330,94,6849.725209308619,39931.687532811404,32.211547273975775,7.0613063718499385,2366.5272968529134,88,127.22519426409971,0,14,0,22,20,0
5745,3000,2871.5961538352913,1850.8610863574615,"[153, 153]",0,27.569798060580148,2844.026355774711,981.3904925846065,-0.008969769776283115,71,35,542.4753619814752,6282.709439879214,13.35957839688942,2.094236479959738,988.4878401500948,24,0,0,15,0,3,6,0
5384,977,2429.223498212578,405.31196667565746,"[258, 23]",0,2101.4839765809074,327.7395216316707,244.63210842906466,-0.09822459575577716,52,37,2414.463950038294,5493.631523355592,4.856642204814541,5.622959594018006,174.571225784719,29,0,0,2,0,3,3,0
